AvgSpotLen	BioSample	Experiment	Instrument	LoadDate	MBases	MBytes	Organism	Run	SRA_Sample	Sample_Name	biomaterial_provider	cell_line	cell_type	source_name	treated_with	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	LibraryLayout	LibrarySelection	LibrarySource	Platform	ReleaseDate	SRA_Study
152	SAMN03317792	SRX859796	Illumina HiSeq 2500	2015-01-31	4	2	Homo sapiens	SRR1780534	SRS831376	GSM1597016	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03317959	SRX859797	Illumina HiSeq 2500	2015-01-31	54	32	Homo sapiens	SRR1780535	SRS831373	GSM1597017	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317959	SRX859797	Illumina HiSeq 2500	2015-01-31	7	4	Homo sapiens	SRR1780536	SRS831373	GSM1597017	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318240	SRX859798	Illumina HiSeq 2500	2015-01-31	73	42	Homo sapiens	SRR1780537	SRS831377	GSM1597018	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318240	SRX859798	Illumina HiSeq 2500	2015-01-31	7	4	Homo sapiens	SRR1780538	SRS831377	GSM1597018	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318333	SRX859799	Illumina HiSeq 2500	2015-01-31	6	5	Homo sapiens	SRR1780539	SRS831381	GSM1597019	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318333	SRX859799	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780540	SRS831381	GSM1597019	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03317956	SRX859800	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780541	SRS831378	GSM1597020	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317956	SRX859800	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780542	SRS831378	GSM1597020	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318600	SRX859801	Illumina HiSeq 2500	2015-01-31	22	13	Homo sapiens	SRR1780543	SRS831379	GSM1597021	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318600	SRX859801	Illumina HiSeq 2500	2015-01-31	1	1	Homo sapiens	SRR1780544	SRS831379	GSM1597021	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03317904	SRX859802	Illumina HiSeq 2500	2015-01-31	3	1	Homo sapiens	SRR1780545	SRS831395	GSM1597022	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317904	SRX859802	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780546	SRS831395	GSM1597022	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep2	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03317879	SRX859803	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780547	SRS831384	GSM1597023	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317879	SRX859803	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780548	SRS831384	GSM1597023	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318661	SRX859804	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780549	SRS831380	GSM1597024	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318661	SRX859804	Illumina HiSeq 2500	2015-01-31	10	6	Homo sapiens	SRR1780550	SRS831380	GSM1597024	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03317943	SRX859805	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780551	SRS831399	GSM1597025	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03317943	SRX859805	Illumina HiSeq 2500	2015-01-31	8	4	Homo sapiens	SRR1780552	SRS831399	GSM1597025	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318446	SRX859806	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780553	SRS831382	GSM1597026	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318446	SRX859806	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780554	SRS831382	GSM1597026	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318575	SRX859807	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780555	SRS831386	GSM1597027	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318575	SRX859807	Illumina HiSeq 2500	2015-01-31	17	9	Homo sapiens	SRR1780556	SRS831386	GSM1597027	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318532	SRX859808	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780557	SRS831383	GSM1597028	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318532	SRX859808	Illumina HiSeq 2500	2015-01-31	7	4	Homo sapiens	SRR1780558	SRS831383	GSM1597028	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318735	SRX859809	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780559	SRS831385	GSM1597029	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318735	SRX859809	Illumina HiSeq 2500	2015-01-31	27	15	Homo sapiens	SRR1780560	SRS831385	GSM1597029	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319079	SRX859810	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780561	SRS831387	GSM1597030	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319079	SRX859810	Illumina HiSeq 2500	2015-01-31	10	6	Homo sapiens	SRR1780562	SRS831387	GSM1597030	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318788	SRX859811	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780563	SRS831388	GSM1597031	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318788	SRX859811	Illumina HiSeq 2500	2015-01-31	8	4	Homo sapiens	SRR1780564	SRS831388	GSM1597031	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318837	SRX859812	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780565	SRS831410	GSM1597032	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318837	SRX859812	Illumina HiSeq 2500	2015-01-31	4	2	Homo sapiens	SRR1780566	SRS831410	GSM1597032	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319010	SRX859813	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780567	SRS831389	GSM1597033	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319010	SRX859813	Illumina HiSeq 2500	2015-01-31	7	4	Homo sapiens	SRR1780568	SRS831389	GSM1597033	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318873	SRX859814	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780569	SRS831391	GSM1597034	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318873	SRX859814	Illumina HiSeq 2500	2015-01-31	22	12	Homo sapiens	SRR1780570	SRS831391	GSM1597034	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318844	SRX859815	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780571	SRS831407	GSM1597035	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318844	SRX859815	Illumina HiSeq 2500	2015-01-31	5	3	Homo sapiens	SRR1780572	SRS831407	GSM1597035	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318828	SRX859816	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780573	SRS831390	GSM1597036	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318828	SRX859816	Illumina HiSeq 2500	2015-01-31	13	7	Homo sapiens	SRR1780574	SRS831390	GSM1597036	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318809	SRX859817	Illumina HiSeq 2500	2015-01-31	6	5	Homo sapiens	SRR1780575	SRS831392	GSM1597037	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318809	SRX859817	Illumina HiSeq 2500	2015-01-31	0	0	Homo sapiens	SRR1780576	SRS831392	GSM1597037	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319052	SRX859818	Illumina HiSeq 2500	2015-01-31	28	17	Homo sapiens	SRR1780577	SRS831393	GSM1597038	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319052	SRX859818	Illumina HiSeq 2500	2015-01-31	4	2	Homo sapiens	SRR1780578	SRS831393	GSM1597038	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318801	SRX859819	Illumina HiSeq 2500	2015-01-31	19	11	Homo sapiens	SRR1780579	SRS831394	GSM1597039	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318801	SRX859819	Illumina HiSeq 2500	2015-01-31	2	1	Homo sapiens	SRR1780580	SRS831394	GSM1597039	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318981	SRX859820	Illumina HiSeq 2500	2015-01-31	57	34	Homo sapiens	SRR1780581	SRS831396	GSM1597040	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318981	SRX859820	Illumina HiSeq 2500	2015-01-31	6	3	Homo sapiens	SRR1780582	SRS831396	GSM1597040	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318905	SRX859821	Illumina HiSeq 2500	2015-01-31	55	32	Homo sapiens	SRR1780583	SRS831397	GSM1597041	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318905	SRX859821	Illumina HiSeq 2500	2015-02-01	8	4	Homo sapiens	SRR1780584	SRS831397	GSM1597041	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318891	SRX859822	Illumina HiSeq 2500	2015-02-01	28	18	Homo sapiens	SRR1780585	SRS831398	GSM1597042	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318891	SRX859822	Illumina HiSeq 2500	2015-02-01	1	1	Homo sapiens	SRR1780586	SRS831398	GSM1597042	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318749	SRX859823	Illumina HiSeq 2500	2015-02-01	4	3	Homo sapiens	SRR1780587	SRS831400	GSM1597043	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318749	SRX859823	Illumina HiSeq 2500	2015-02-01	0	0	Homo sapiens	SRR1780588	SRS831400	GSM1597043	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318935	SRX859824	Illumina HiSeq 2500	2015-02-01	76	45	Homo sapiens	SRR1780589	SRS831401	GSM1597044	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318935	SRX859824	Illumina HiSeq 2500	2015-02-01	4	2	Homo sapiens	SRR1780590	SRS831401	GSM1597044	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319071	SRX859825	Illumina HiSeq 2500	2015-02-01	4	3	Homo sapiens	SRR1780591	SRS831402	GSM1597045	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319071	SRX859825	Illumina HiSeq 2500	2015-02-01	0	0	Homo sapiens	SRR1780592	SRS831402	GSM1597045	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318729	SRX859826	Illumina HiSeq 2500	2015-02-01	81	48	Homo sapiens	SRR1780593	SRS831403	GSM1597046	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318729	SRX859826	Illumina HiSeq 2500	2015-02-01	9	5	Homo sapiens	SRR1780594	SRS831403	GSM1597046	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319011	SRX859827	Illumina HiSeq 2500	2015-02-01	86	51	Homo sapiens	SRR1780595	SRS831404	GSM1597047	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319011	SRX859827	Illumina HiSeq 2500	2015-02-01	12	7	Homo sapiens	SRR1780596	SRS831404	GSM1597047	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318965	SRX859828	Illumina HiSeq 2500	2015-02-01	60	35	Homo sapiens	SRR1780597	SRS831405	GSM1597048	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318965	SRX859828	Illumina HiSeq 2500	2015-02-01	13	7	Homo sapiens	SRR1780598	SRS831405	GSM1597048	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319026	SRX859829	Illumina HiSeq 2500	2015-02-01	7	5	Homo sapiens	SRR1780599	SRS831406	GSM1597049	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319026	SRX859829	Illumina HiSeq 2500	2015-02-01	1	0	Homo sapiens	SRR1780600	SRS831406	GSM1597049	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318772	SRX859830	Illumina HiSeq 2500	2015-02-01	52	31	Homo sapiens	SRR1780601	SRS831408	GSM1597050	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318772	SRX859830	Illumina HiSeq 2500	2015-02-01	14	8	Homo sapiens	SRR1780602	SRS831408	GSM1597050	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03318960	SRX859831	Illumina HiSeq 2500	2015-02-01	83	49	Homo sapiens	SRR1780603	SRS831409	GSM1597051	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03318960	SRX859831	Illumina HiSeq 2500	2015-02-01	10	6	Homo sapiens	SRR1780604	SRS831409	GSM1597051	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319041	SRX859832	Illumina HiSeq 2500	2015-02-01	4	3	Homo sapiens	SRR1780605	SRS831411	GSM1597052	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319041	SRX859832	Illumina HiSeq 2500	2015-02-01	0	0	Homo sapiens	SRR1780606	SRS831411	GSM1597052	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319015	SRX859833	Illumina HiSeq 2500	2015-02-01	9	6	Homo sapiens	SRR1780607	SRS831413	GSM1597053	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319015	SRX859833	Illumina HiSeq 2500	2015-02-01	1	0	Homo sapiens	SRR1780608	SRS831413	GSM1597053	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319066	SRX859834	Illumina HiSeq 2500	2015-02-01	7	6	Homo sapiens	SRR1780609	SRS831412	GSM1597054	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319066	SRX859834	Illumina HiSeq 2500	2015-02-01	0	0	Homo sapiens	SRR1780610	SRS831412	GSM1597054	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319020	SRX859835	Illumina HiSeq 2500	2015-02-01	5	4	Homo sapiens	SRR1780611	SRS831414	GSM1597055	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
152	SAMN03319020	SRX859835	Illumina HiSeq 2500	2015-02-01	0	0	Homo sapiens	SRR1780612	SRS831414	GSM1597055	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
100	SAMN03319061	SRX859836	Illumina HiSeq 2500	2015-02-01	98	58	Homo sapiens	SRR1780613	SRS831415	GSM1597056	ATCC	K562	chronic myeloid leukemia cells	singles-K562-rep3	none (untreated)	OTHER	PRJNA274006	GEO	public	sra	ncbi	0	PAIRED	other	GENOMIC	ILLUMINA	2015-06-17	SRP052977
